"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Denmark","DNK","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.0785325396875","26.8115435302977","30.1699294922288","31.0245341267726","29.9757664374436","30.4515416659696","31.3683432619256","32.8700664781184","35.9794246485127","38.0491401606243","39.1518204789981","39.6594283777229","39.1626601582346","37.478292956601","35.1360074090185","34.9896516293506","36.5127197741449","36.8372246980166","37.0039634998019","36.5903805621464","37.5757030770931","40.288389666396","40.7076108995798","42.3241866967427","40.9902722734057","39.3294297587793","38.9756051494619","38.175834319355","36.7933969999518","36.6254813980923","36.6384900490757","37.081442783057","36.8121269507789","34.8998476655502","33.2287517981763","36.0667569564855","36.7609785341971","41.9423938662469","42.2685962872033","42.3862958306396","43.5237007665427","41.4137702838351","40.910777244702","40.6432711034637","39.2313120957694","","",
"Dominican Republic","DOM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.3615779410285","10.6746844080519","11.2725159790819","9.36319182040454","10.3909907630014","","10.8461473470767","14.8359642103732","13.8006004762398","12.6512636715909","10.9913636693519","11.3680237728564","9.9818871830257","10.7038683463042","11.2672729420102","8.47854809048546","9.45130211107898","8.48701436557922","6.89608786275606","5.56082069755707","7.01784710430084","8.5550980249097","7.97680808117991","7.71748148429669","8.08245410045666","10.2390893345542","10.1955446080139","10.7457455889032","10.9875855185638","12.1697108843683","12.4100701063605","10.7120925866839","13.3317198477445","13.5953672250726","13.7597772413137","13.5862337522216","15.3966763993594","15.094534455154","14.208767040244","14.0159142860036","15.8349209837727","15.4533387570096","15.9035733885047","15.7255052364991","16.8944544244885","16.8596992841301","",
"Algeria","DZA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2399596468148","24.1788903943644","22.3733851513275","23.795231317264","23.4536292546845","23.9236480602836","20.7636744802279","22.7956993855251","24.2705065238527","21.7821030979548","20.9025306381771","17.0973905856066","19.1900716398096","21.0130854325891","23.2397583279721","25.6509202570074","24.4705363524514","29.5301861611889","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1191610071607","16.3635459119558","16.3680045108389","10.1111621302265","","",
"Early-demographic dividend","EAR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8239533836464","18.2157082818838","18.0763378845383","14.9822260924396","","",
"Europe & Central Asia (excluding high income)","ECA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3005510678185","16.2793950239565","","","23.9656490158036","21.5530808003442","22.2788261003679","23.4363884373655","23.17938398464","23.6949124703049","22.9581955336661","","","","26.1113471257943","33.7489327479809","29.9019076861467","26.6694868014178","27.1525206096085","26.896662149752","28.0971530297761","30.1738552466698","30.6193831637896","30.3359674504776","",
"Europe & Central Asia","ECS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.8628417871631","26.3230721345685","28.8977360438346","29.0345916126705","29.3092910428748","30.3085225065636","30.8429605675199","31.5430108861785","31.8030283316148","33.5818558750618","32.8108362525331","32.9181166605273","33.6668387972844","34.8323551306402","34.8152538993709","33.4943093468668","33.0255800499434","33.0194118665682","35.3569924314786","36.8809069676484","38.004210091555","36.625283629578","37.1301763557776","37.2366021295502","36.0995146420529","34.3058680164497","33.8964970173407","33.331507640536","33.5340373595956","33.8381689420466","34.2017281272112","33.6643486150042","33.9451336023732","33.4955427926089","33.3504302757032","33.9531745383762","37.6629590930202","37.2609656784098","35.7364892724533","36.4751642955491","36.1831070678634","35.9366487637389","35.6919804160819","35.3614626452634","","",
"Ecuador","ECU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","50.7669694342894","43.7460847776154","42.4365704819791","37.4419128334255","38.9475520040589","","42.824787707485","46.3662272889206","37.8045112781955","37.9525316455696","35.8123324396783","35.2018140589569","30.1495145631068","32.150974025974","27.2285714285714","24.1137787056367","27.3128888888889","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","28.6894966262614","32.2017308105784","32.9206291079812","30.2303694913867","","","",
"Euro area","EMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.9030961692569","24.5119189746039","25.6245697302687","28.313360846889","28.3829280637234","28.8733036895801","30.0705038828983","30.6371151639253","31.9242946760307","31.8049700079448","33.2090803509763","33.346020762991","33.5660726340938","33.8507025633517","35.8088842968366","36.1714406892107","34.8075939998525","34.3451858462338","34.5666451565383","37.0701620235821","38.3773852558042","39.7342353077871","39.1078567596447","41.7888674981612","39.4002057811391","38.4522499234059","37.1930470848252","36.7016685802354","35.8972244573588","35.9269032994712","35.9340896156946","36.1666591644263","35.6151481856202","35.6163899117236","35.1198433017361","34.4919977025641","35.2315835504072","38.6446343808281","38.7434590899966","37.3589511416963","38.2764459488367","38.2442512206184","37.7956740912448","37.1382499147371","36.6841445619367","","",
"Eritrea","ERI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0404909706845","16.2372051488334","16.4417786853984","17.3361287471742","17.6386952768668","19.2347408480724","21.0084147133203","22.5882596246864","23.1537957620889","23.525340805677","26.3482955342524","27.0010267385876","27.6908714150945","29.7027448600307","29.6044102627172","29.6464868698805","29.1800282871805","29.4808217182068","29.4124689048708","30.2374250485067","31.7973569762054","34.7251714728454","33.8570682889222","24.7090915819975","23.6001819701962","21.9575754417053","21.5485468610683","20.5924121174594","20.1333849129594","19.4744170354868","17.970927066762","17.3744698010634","17.7198114740777","16.8801568077922","16.9895255234758","17.0662292157619","17.6158928531434","21.4150939899097","19.7632605105765","19.6419446419213","25.5662786168693","22.5919451531794","21.789616696537","20.5602232596727","19.7028757592609","","",
"Estonia","EST","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9531652899145","35.0589340297403","33.5278668968157","35.1697920837072","36.5534246120988","32.7738603313031","30.8527328993596","30.5125862360039","30.530920758671","30.5871952418591","29.9876696541334","29.4837067705697","29.3794366336222","34.3543442340891","40.5736964447884","37.8676143500129","34.5177970012756","33.9009562940057","34.0117554899377","34.2810674165489","36.5938182985703","37.2347741593805","","",
"Ethiopia","ETH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0852482366578","13.2751074781198","11.3943757773315","10.4670582782577","12.4393455551484","11.8653475935153","11.0954864771932","12.3955205043027","16.0038959038617","18.1591726508534","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","8.46637984459638","10.2119139511192","","","","","",
"European Union","EUU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","24.4151995351951","25.2194057282383","26.9169218553874","29.5586591830934","29.6523817050782","29.8580660596356","30.8700635351005","31.319382317115","32.6570030172144","33.2755656224395","34.3077144194891","34.2903984950077","34.4031355680754","34.6126756152749","35.7993589827741","35.7211662729311","34.2673699126521","33.7258113768874","34.3875268338306","36.7665859429171","38.4126519454254","39.4228032836891","38.7540203172737","40.5752157177483","38.527026817131","37.3333407323764","36.2784332739285","35.7579460021018","35.086542294065","35.2046508249367","35.3917443429713","35.8014784115931","35.3263457672926","35.6752995642867","35.2333688410429","34.8014584461679","35.8106386363044","38.9791935742904","39.1486753878837","37.8610026938664","38.6732453116873","38.3061098291135","37.8041944493183","37.115033307639","36.5630129146433","","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6427731143144","19.8575406442366","21.0734921326772","24.6914244976204","25.3649506693408","26.1635138237315","26.1485413145252","25.9746346576792","25.3560201822608","25.8052394755668","27.0343115621144","28.0608832987698","26.9846395751193","27.7936427913182","28.2284428311285","28.7069590353044","27.5914622668885","26.8682996766528","28.139553207744","34.4084933612008","39.0941984865215","41.883595247483","40.4223212293227","48.6251471244775","44.9029982363316","40.333038342755","37.5687395125517","36.4882645383421","33.9444154967305","33.292023511981","34.3558861412512","34.9299658901227","34.6472989771386","34.7405816761666","34.3297762638025","32.7198473609742","33.4596383271988","38.3700953990797","38.6114377338322","38.1431307112852","39.1760472088612","40.285140996764","40.7759619221897","40.5803324364039","39.9192670074569","","",
"Fiji","FJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2101376883986","27.5875470949831","26.9832360425086","26.7635064419503","26.9625167336011","","","","","","","","24.9212464325533","24.4954539124989","26.3034002821576","","","","23.7228226313754","23.7634930683119","23.7270683517178","24.4008225689918","27.6814694321673","28.1864345302732","","","",
"France","FRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","30.0052383323359","29.3440683336724","31.098967488715","33.5693413289656","33.7654676272315","34.1313040251288","35.0932508162363","35.496529163639","36.4646629981508","38.8726535124617","39.9314657028888","40.6695071749333","41.0689282112635","41.3491518716257","40.7717971796353","40.609253173611","39.7261494705704","38.7910440693515","38.9491317605437","40.189270142508","41.5338830746026","43.7464405279913","43.902513653596","47.4503662151258","47.4826434639286","47.7000286979115","45.9240207826638","45.6968920034918","44.4385003229439","44.7803276557015","45.7333251880398","46.0118135780105","45.4117589064441","45.5410681775067","45.0799204177581","44.5857543165616","45.1182505345366","48.4113999944227","49.7096410595157","48.0325442134039","48.5211154325633","48.5644881019125","48.7537940193463","48.4046356676031","48.2540357754397","","",
"Faroe Islands","FRO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2344423906088","16.6747802506512","16.799414680636","15.7217162138356","17.5039019871603","18.2637452276701","18.1726936560258","20.7385430565484","22.3247357648905","","",
"Gabon","GAB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","35.2460856986177","34.0294719217212","32.962899298397","32.368979908686","32.1680352629667","32.5487934876521","33.1225259950837","34.2330843253817","35.5836564500123","36.1625261145982","36.6333041447331","36.7087708029397","36.9225512750844","39.8798830118534","42.3174086781874","43.1066469098544","41.8320528518185","42.4692251776469","40.1587625830645","39.2845750442827","38.4164126609475","37.2992867660804","","",
"Georgia","GEO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.378952050948","14.3565362940296","14.4160139745726","11.5570648263788","10.8121097448324","11.2620316037147","10.6911499370043","14.5781445913948","17.3195935755912","20.3054214750337","22.8907298849423","29.1205400261109","30.9424777570629","26.3530058790011","24.3464642887446","25.3809303482864","24.3808009507319","25.6582384436812","25.6899929380987","25.689678597324","24.7633751956788","",
"Ghana","GHA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5101815110297","","","","","","","","",
"Gibraltar","GIB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","10.8415439953676","11.0990617789338","11.6498473015768","12.0390081123065","13.5675039246468","13.6845254283383","13.0073977152634","17.0330798301684","17.1500604242197","","","","","","","","","",
"Guinea-Bissau","GNB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68613231412251","3.42602479722701","4.15893882785452","4.86568406431922","5.62325103907898","4.9736766787487","7.1338148829886","8.04260611446995","7.09211811356117","8.78124280553193","","","",
"Greece","GRC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0942847416493","15.8096927944384","18.1995351264065","17.9048185725493","19.3635398503985","20.3091167169201","20.1528654750819","19.9763843287077","21.3979220390086","24.177432435252","33.6967352089635","27.3790118934817","31.2459933321837","31.5790577462698","31.3980404717653","34.3387546989034","34.1257651498907","38.2718822527603","42.2902887619839","","","","","44.7672338731719","44.16972306395","42.814109105161","43.1972669744609","42.30401227478","43.3438446723123","42.8703297530033","42.4291421228844","42.4370704853263","43.8467020512412","43.3718115491169","42.8473919339024","44.4995299626488","47.7419785338343","51.7146623800752","50.8685855106979","54.1678062238886","55.3325510770065","60.279226282561","49.0292881031663","52.0202877148314","48.8348791466966","","",
"Grenada","GRD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9976852305096","18.3859440967948","18.6014728875762","18.3173447220836","17.2990492775033","","","","16.7969686773417","16.4109928511798","18.3867156779825","19.4179255919678","17.902557023824","19.8288819588183","16.0376805366371","16.8277783767732","16.8929427809583","18.5460801414156","20.0077262581851","19.6252659439301","20.0137949962209","21.2128300734631","20.3126221416153","19.9657135612828","","","","",
"Greenland","GRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.1859532121482","12.7740440780824","14.346109179704","12.6700911950231","12.8343700953954","13.0116637326669","12.4573223450017","11.6822690366838","12.4183951462137","12.6520335523125","12.5370554108765","12.9637204910218","12.826263401151","12.4284658971069","11.8459190081832","11.8411965958655","","",
"Guam","GUM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","19.3684095754435","20.0921487817292","20.9373901341668","22.9114994523207","23.2412961922258","23.3397566130973","23.7431983431901","23.9498371831628","25.0651150685888","25.0815107223641","26.1351443002386","26.3762367750115","25.8211597352703","26.0541922115152","26.9785811551184","26.5374333845787","25.6731316416555","25.3470729381717","25.4309829663179","29.245078977939","29.2359610364481","29.4828065846439","27.2350069348754","28.2068059092221","27.1307023889035","26.1100375645259","26.199658480324","25.4266414263666","25.1500968154781","25.7970893469669","26.1000146185321","26.4144975974493","25.9409482491633","26.2270187599449","25.944311507494","25.6778008914758","26.990782300728","29.811971550249","29.8927958216495","29.1155284551015","29.0441527101321","28.5487524376516","28.1387847286534","27.8099349870629","27.5684573948761","","",
"Hong Kong SAR, China","HKG","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.2419177349486","21.9760874717835","","","",
"Heavily indebted poor countries (HIPC)","HPC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6792796877712","35.3272454589988","35.0606832069229","36.6594408965401","38.4154812972839","38.6832220030715","36.9587210979798","35.6727957052635","34.7246143525112","34.698175130707","34.2250306028037","33.5716176229163","33.8254973935226","34.1297027560426","36.3807723230677","37.2433763998599","36.7147375221329","36.5542150463154","38.0999866385924","38.5802623128905","","","","",
"Haiti","HTI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7626087093019","51.4610612567371","50.4322446668654","51.1384623287512","51.3269425956019","47.0230526963702","44.8596814665422","45.286623947984","43.9527528776057","41.4006019741913","41.032194155651","43.0714019826248","42.9092386518402","41.9231313913961","42.1194305998082","43.2393848906934","42.7137289432245","44.5146712667636","45.3428289786292","44.2317332203865","45.5778104866366","44.2831161488679","46.3901834216906","44.9327807578847","43.4857532175547","43.8781329815654","","",
"IBRD only","IBD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7196337249568","22.7495627406254","23.5735269080906","20.5160540295068","","",
"IDA & IBRD total","IBT","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3350771503772","22.5863286645014","23.3885950909728","20.4132670001473","","",
"IDA total","IDA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1091466684759","10.6896334142766","10.5796389957249","9.86139673399633","10.3442754349243","11.8135301588626","10.9366755216692","11.8380249793958","12.3694858508265","","","","","","","",
"Indonesia","IDN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.4294478527607","11.3128202090799","13.2330967500934","13.2726913189638","12.9180756075957","12.2720362743087","12.402180603183","13.2675938473836","13.5436355914861","13.7560849205027","13.5596972125985","13.3789974164695","12.5840275320832","13.6495891082001","14.6529505323957","11.8902167895533","11.2346662463196","11.5788107404565","12.7210409964969","11.2376247635746","11.7102020320565","10.7096397006694","9.98483333015017","9.71102986684022","10.3628081296661","12.919618069772","13.4296657035522","16.3291661347187","","","15.7134455872859","16.2579278221086","16.8539365479843","","","","18.4485650887535","15.3672983977382","14.0120971721833","15.0246573999141","15.6134649232689","15.3750198771565","15.9053658966348","14.5013182937363","14.8669356468351","","",
"IDA only","IDX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","8.85097924422226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","28.6248344807807","28.6188042995388","31.4926866381512","34.782396079934","35.274592444989","34.0611585167024","35.3143760306803","36.8794404548384","40.2417524856284","42.121766141248","45.5233808203767","46.4449083645542","44.9717628784117","45.8098051406585","44.9808288355583","44.6607671125577","41.0269728368101","35.1276229682414","35.6993016252452","37.0804696420597","37.5372431630901","37.5847540536819","37.0713342418754","37.1571047301635","35.310044841426","33.0802024585738","31.1310326711787","30.5376091265054","27.6882428307097","28.981302380271","29.4532092881485","29.6972978417126","29.7073749874954","30.4132749838738","30.615002385465","31.872538244338","36.9371722910624","43.8498232478076","62.2420916171515","43.6282375099483","39.3312403491593","37.711341450401","34.9032030692748","27.1279603070447","25.1249477894858","","",
"Iran, Islamic Rep.","IRN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.763831285092","18.472838351285","33.0731657480337","34.0711595444071","29.4211989683164","27.9625695536438","29.2778357173145","25.8964649353748","27.3557226153585","27.1788240124235","22.9997780580285","20.3190460009948","18.54621403533","18.3419202944767","17.4426282912592","16.8161834676876","18.3492626176116","14.9958626046734","14.6672996347679","13.2043173454554","13.8920557320226","14.8313722607883","15.5383560174684","14.8771226255253","15.610484137119","15.9213202114049","18.1678411980494","16.5807733959757","15.5906257153788","17.546335250417","17.4859051555405","17.1755316332962","16.6529138239168","19.4202431887513","20.717883395162","16.8257698115549","18.2510103192693","19.6373860775885","","","","","","","","","",
"Iraq","IRQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0261330409357","25.3977208054162","25.9438172534013","","",
"Iceland","ISL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","23.2160486860401","24.0566003224131","27.2453630938936","26.7751617752082","22.8518867658473","22.8426367197327","23.9367611608037","25.0127114068708","23.1999456901404","23.714136029713","24.6956072657182","26.2203138989959","23.5480144028208","25.5327122319387","28.3102066340803","27.1297384633872","30.254986719699","31.818716887995","29.8644892024709","31.1233999458519","31.5633913654192","30.7776764604214","30.5110820224547","30.6951017424079","30.3037160150477","27.2820757311722","29.4796143459757","30.0982477310069","29.6684000409043","29.9305840400629","30.8087195334862","32.2586101612061","30.7398198080716","30.0181647367973","28.7173492310666","28.420068523024","42.2477065133949","35.6588196674333","37.4839112453761","34.5806233578204","34.1232198905605","31.9006314582788","32.6328656645954","30.4806195095393","33.6373571880574","","",
"Israel","ISR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","39.9019551958046","55.2034800273809","53.5684221803878","56.4462729177296","59.3007453774245","61.6157137345457","55.5524498979792","62.4965124714023","65.2659384048647","67.6539848608771","64.8058810967368","78.068799131144","79.1696626898014","60.7888481480504","52.3178317319417","49.3772945001966","43.3386933302221","44.1481040261115","44.318072674149","31.8261300576731","41.0468293884444","39.2786110201488","38.4643774705217","40.5935809655927","41.6790634072511","40.9466570650122","40.6693241899283","40.0368054975914","44.3017675293105","46.1520312086636","46.8446759915381","46.1623738988846","43.5269471495441","42.7377543823042","41.4146525508211","39.4692231998658","39.0317289118616","39.0567132520222","38.3898548229071","37.8270121907212","38.3736080672317","38.0421397026895","37.5685756665023","36.9640470510594","36.4610807331312","","",
"Italy","ITA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","26.7081687765523","26.6690421999892","31.1328725487786","30.1091725752853","30.2614316976024","33.9999215964369","35.848998894216","38.6984828231369","","","","","","46.2994673889749","47.1463549986847","42.5603921446283","43.453942146348","43.3860807609824","44.2258117395115","47.2354134868047","48.288710472263","46.0289567203798","47.2585629361876","46.4271491376836","44.371746627944","40.7257775102499","39.7010362817213","38.5273931841768","39.4853237017263","38.6204666359834","38.584547054252","37.8829142727854","38.264163431451","38.6826147610931","38.2253856169063","39.2080805278532","42.9697580543898","41.5326256010775","40.9116444714564","42.1851958605685","42.4327173061483","42.3969335327463","42.3586805043112","42.3017819526968","","",
"Jamaica","JAM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4450018701873","24.2546954843452","22.6428561666032","21.3845952675347","20.1069971050268","18.6921059224002","19.0987611985388","19.2265212056951","23.4007179169126","24.2479774286396","26.3855525447751","26.8504656308121","24.7438310311065","26.8760882004526","29.9816975698909","31.8172136416227","30.2543359869977","27.4534629203343","28.6236106719569","28.5533814496315","31.0944272119207","36.3313637668722","28.901745665482","28.2010759070268","27.5103722033504","25.0188334730745","25.6830269846778","25.7906963062061","26.2012617896583","","",
